"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender"
"1996",-0.5,"Native 2",17,"spillover1","fp","spillover1 fp",2,0,192,192,0.5,0.5
"1998",-0.5,"Native 2",2,"spillover1","fp","spillover1 fp",3,0,211,211,-0.5,-0.5
"2000",-0.5,"Native 2",11,"spillover1","fp","spillover1 fp",4,0,250,250,-0.5,0.5
"2002",-0.5,"Native 2",3,"spillover1","fp","spillover1 fp",4,0,162,162,-0.5,0.5
"2004",-0.5,"Native 2",21,"spillover1","fp","spillover1 fp",2,0,183,183,0.5,0.5
"2006",-0.5,"Native 2",20,"spillover1","fp","spillover1 fp",1,0,194,194,0.5,-0.5
"2008",-0.5,"Native 2",16,"spillover1","fp","spillover1 fp",1,1,0,NA,0.5,-0.5
"2010",-0.5,"Native 2",13,"spillover1","fp","spillover1 fp",2,0,198,198,0.5,0.5
"2012",-0.5,"Native 2",9,"spillover1","fp","spillover1 fp",2,0,161,161,0.5,0.5
"2014",-0.5,"Native 2",12,"spillover1","fp","spillover1 fp",1,0,457,457,0.5,-0.5
"2016",-0.5,"Native 2",23,"spillover1","fp","spillover1 fp",4,0,366,366,-0.5,0.5
"2017",-0.5,"Native 3",11,"spillover1","fp","spillover1 fp",1,0,373,373,0.5,-0.5
"2019",-0.5,"Native 3",21,"spillover1","fp","spillover1 fp",3,0,343,343,-0.5,-0.5
"2021",-0.5,"Native 3",2,"spillover1","fp","spillover1 fp",4,0,585,585,-0.5,0.5
"2023",-0.5,"Native 3",20,"spillover1","fp","spillover1 fp",2,0,284,284,0.5,0.5
"2025",-0.5,"Native 3",9,"spillover1","fp","spillover1 fp",3,0,274,274,-0.5,-0.5
"2027",-0.5,"Native 3",4,"spillover1","fp","spillover1 fp",2,0,175,175,0.5,0.5
"2029",-0.5,"Native 3",3,"spillover1","fp","spillover1 fp",1,0,637,637,0.5,-0.5
"2031",-0.5,"Native 3",1,"spillover1","fp","spillover1 fp",3,0,327,327,-0.5,-0.5
"2033",-0.5,"Native 3",13,"spillover1","fp","spillover1 fp",3,0,326,326,-0.5,-0.5
"2035",-0.5,"Native 3",18,"spillover1","fp","spillover1 fp",4,0,384,384,-0.5,0.5
"2037",-0.5,"Native 3",7,"spillover1","fp","spillover1 fp",1,0,757,757,0.5,-0.5
"2039",-0.5,"Native 3",5,"spillover1","fp","spillover1 fp",3,0,318,318,-0.5,-0.5
"2041",-0.5,"Native 3",15,"spillover1","fp","spillover1 fp",1,0,218,218,0.5,-0.5
"2043",-0.5,"Native 3",16,"spillover1","fp","spillover1 fp",2,0,306,306,0.5,0.5
"2045",-0.5,"Native 3",8,"spillover1","fp","spillover1 fp",2,0,176,176,0.5,0.5
"2047",-0.5,"Native 3",22,"spillover1","fp","spillover1 fp",4,0,189,189,-0.5,0.5
"2049",-0.5,"Native 3",17,"spillover1","fp","spillover1 fp",3,0,419,419,-0.5,-0.5
"2051",-0.5,"Native 3",19,"spillover1","fp","spillover1 fp",1,0,116,116,0.5,-0.5
"2053",-0.5,"Native 3",23,"spillover1","fp","spillover1 fp",1,0,785,785,0.5,-0.5
"2055",-0.5,"Native 3",14,"spillover1","fp","spillover1 fp",4,0,446,446,-0.5,0.5
"2057",-0.5,"Native 3",24,"spillover1","fp","spillover1 fp",2,0,416,416,0.5,0.5
"2059",-0.5,"Native 3",10,"spillover1","fp","spillover1 fp",4,0,403,403,-0.5,0.5
"2061",-0.5,"Native 3",12,"spillover1","fp","spillover1 fp",2,0,195,195,0.5,0.5
"2063",-0.5,"Native 3",6,"spillover1","fp","spillover1 fp",4,0,200,200,-0.5,0.5
"2065",-0.5,"Native 4",21,"spillover1","fp","spillover1 fp",4,0,338,338,-0.5,0.5
"2067",-0.5,"Native 4",14,"spillover1","fp","spillover1 fp",1,0,244,244,0.5,-0.5
"2069",-0.5,"Native 4",22,"spillover1","fp","spillover1 fp",1,0,351,351,0.5,-0.5
"2071",-0.5,"Native 4",11,"spillover1","fp","spillover1 fp",2,0,223,223,0.5,0.5
"2073",-0.5,"Native 4",15,"spillover1","fp","spillover1 fp",2,0,361,361,0.5,0.5
"2075",-0.5,"Native 4",23,"spillover1","fp","spillover1 fp",2,0,268,268,0.5,0.5
"2077",-0.5,"Native 4",18,"spillover1","fp","spillover1 fp",1,0,342,342,0.5,-0.5
"2079",-0.5,"Native 4",6,"spillover1","fp","spillover1 fp",1,0,248,248,0.5,-0.5
"2081",-0.5,"Native 4",10,"spillover1","fp","spillover1 fp",1,0,155,155,0.5,-0.5
"2083",-0.5,"Native 4",12,"spillover1","fp","spillover1 fp",3,0,347,347,-0.5,-0.5
"2085",-0.5,"Native 4",19,"spillover1","fp","spillover1 fp",2,0,240,240,0.5,0.5
"2087",-0.5,"Native 4",1,"spillover1","fp","spillover1 fp",4,0,173,173,-0.5,0.5
"2089",-0.5,"Native 4",20,"spillover1","fp","spillover1 fp",3,0,254,254,-0.5,-0.5
"2091",-0.5,"Native 4",16,"spillover1","fp","spillover1 fp",3,0,194,194,-0.5,-0.5
"2093",-0.5,"Native 4",2,"spillover1","fp","spillover1 fp",1,0,270,270,0.5,-0.5
"2095",-0.5,"Native 4",5,"spillover1","fp","spillover1 fp",4,0,167,167,-0.5,0.5
"2097",-0.5,"Native 4",17,"spillover1","fp","spillover1 fp",4,0,808,808,-0.5,0.5
"2099",-0.5,"Native 4",24,"spillover1","fp","spillover1 fp",3,0,149,149,-0.5,-0.5
"2101",-0.5,"Native 4",13,"spillover1","fp","spillover1 fp",4,0,313,313,-0.5,0.5
"2103",-0.5,"Native 4",8,"spillover1","fp","spillover1 fp",3,0,235,235,-0.5,-0.5
"2105",-0.5,"Native 4",9,"spillover1","fp","spillover1 fp",4,0,484,484,-0.5,0.5
"2107",-0.5,"Native 4",7,"spillover1","fp","spillover1 fp",2,0,277,277,0.5,0.5
"2109",-0.5,"Native 4",4,"spillover1","fp","spillover1 fp",3,0,362,362,-0.5,-0.5
"2111",-0.5,"Native 4",3,"spillover1","fp","spillover1 fp",2,1,0,NA,0.5,0.5
"2114",-0.5,"Native 5",8,"spillover1","fp","spillover1 fp",4,0,173,173,-0.5,0.5
"2116",-0.5,"Native 5",4,"spillover1","fp","spillover1 fp",4,0,449,449,-0.5,0.5
"2118",-0.5,"Native 5",19,"spillover1","fp","spillover1 fp",3,0,342,342,-0.5,-0.5
"2120",-0.5,"Native 5",21,"spillover1","fp","spillover1 fp",1,0,618,618,0.5,-0.5
"2122",-0.5,"Native 5",13,"spillover1","fp","spillover1 fp",1,0,401,401,0.5,-0.5
"2124",-0.5,"Native 5",9,"spillover1","fp","spillover1 fp",1,1,0,NA,0.5,-0.5
"2126",-0.5,"Native 5",3,"spillover1","fp","spillover1 fp",3,0,201,201,-0.5,-0.5
"2128",-0.5,"Native 5",12,"spillover1","fp","spillover1 fp",4,0,287,287,-0.5,0.5
"2130",-0.5,"Native 5",2,"spillover1","fp","spillover1 fp",2,1,0,NA,0.5,0.5
"2132",-0.5,"Native 5",15,"spillover1","fp","spillover1 fp",3,0,160,160,-0.5,-0.5
"2134",-0.5,"Native 5",5,"spillover1","fp","spillover1 fp",1,0,333,333,0.5,-0.5
"2136",-0.5,"Native 5",7,"spillover1","fp","spillover1 fp",3,1,0,NA,-0.5,-0.5
"2138",-0.5,"Native 5",22,"spillover1","fp","spillover1 fp",2,0,241,241,0.5,0.5
"2140",-0.5,"Native 5",17,"spillover1","fp","spillover1 fp",1,0,170,170,0.5,-0.5
"2142",-0.5,"Native 5",16,"spillover1","fp","spillover1 fp",4,0,172,172,-0.5,0.5
"2144",-0.5,"Native 5",1,"spillover1","fp","spillover1 fp",1,0,359,359,0.5,-0.5
"2146",-0.5,"Native 5",14,"spillover1","fp","spillover1 fp",2,1,0,NA,0.5,0.5
"2148",-0.5,"Native 5",24,"spillover1","fp","spillover1 fp",4,0,283,283,-0.5,0.5
"2150",-0.5,"Native 5",23,"spillover1","fp","spillover1 fp",3,0,184,184,-0.5,-0.5
"2152",-0.5,"Native 5",18,"spillover1","fp","spillover1 fp",2,0,384,384,0.5,0.5
"2154",-0.5,"Native 5",11,"spillover1","fp","spillover1 fp",3,0,338,338,-0.5,-0.5
"2156",-0.5,"Native 5",20,"spillover1","fp","spillover1 fp",4,0,403,403,-0.5,0.5
"2158",-0.5,"Native 5",10,"spillover1","fp","spillover1 fp",2,0,180,180,0.5,0.5
"2160",-0.5,"Native 5",6,"spillover1","fp","spillover1 fp",2,0,226,226,0.5,0.5
"2161",-0.5,"Native 6",12,"spillover1","fp","spillover1 fp",1,0,133,133,0.5,-0.5
"2163",-0.5,"Native 6",14,"spillover1","fp","spillover1 fp",3,0,150,150,-0.5,-0.5
"2165",-0.5,"Native 6",5,"spillover1","fp","spillover1 fp",2,0,133,133,0.5,0.5
"2167",-0.5,"Native 6",22,"spillover1","fp","spillover1 fp",3,0,102,102,-0.5,-0.5
"2169",-0.5,"Native 6",15,"spillover1","fp","spillover1 fp",4,1,0,NA,-0.5,0.5
"2171",-0.5,"Native 6",17,"spillover1","fp","spillover1 fp",2,0,208,208,0.5,0.5
"2173",-0.5,"Native 6",3,"spillover1","fp","spillover1 fp",4,1,0,NA,-0.5,0.5
"2175",-0.5,"Native 6",2,"spillover1","fp","spillover1 fp",3,0,251,251,-0.5,-0.5
"2177",-0.5,"Native 6",9,"spillover1","fp","spillover1 fp",2,0,146,146,0.5,0.5
"2179",-0.5,"Native 6",8,"spillover1","fp","spillover1 fp",1,0,273,273,0.5,-0.5
"2181",-0.5,"Native 6",24,"spillover1","fp","spillover1 fp",1,0,342,342,0.5,-0.5
"2183",-0.5,"Native 6",11,"spillover1","fp","spillover1 fp",4,0,234,234,-0.5,0.5
"2185",-0.5,"Native 6",16,"spillover1","fp","spillover1 fp",1,0,147,147,0.5,-0.5
"2187",-0.5,"Native 6",21,"spillover1","fp","spillover1 fp",2,0,193,193,0.5,0.5
"2189",-0.5,"Native 6",13,"spillover1","fp","spillover1 fp",2,0,149,149,0.5,0.5
"2191",-0.5,"Native 6",7,"spillover1","fp","spillover1 fp",4,0,144,144,-0.5,0.5
"2193",-0.5,"Native 6",19,"spillover1","fp","spillover1 fp",4,0,194,194,-0.5,0.5
"2195",-0.5,"Native 6",23,"spillover1","fp","spillover1 fp",4,0,180,180,-0.5,0.5
"2197",-0.5,"Native 6",1,"spillover1","fp","spillover1 fp",2,0,150,150,0.5,0.5
"2199",-0.5,"Native 6",6,"spillover1","fp","spillover1 fp",3,0,144,144,-0.5,-0.5
"2201",-0.5,"Native 6",4,"spillover1","fp","spillover1 fp",1,0,143,143,0.5,-0.5
"2203",-0.5,"Native 6",20,"spillover1","fp","spillover1 fp",1,0,167,167,0.5,-0.5
"2205",-0.5,"Native 6",10,"spillover1","fp","spillover1 fp",3,1,0,NA,-0.5,-0.5
"2207",-0.5,"Native 6",18,"spillover1","fp","spillover1 fp",3,0,227,227,-0.5,-0.5
"2210",-0.5,"Native 7",16,"spillover1","fp","spillover1 fp",2,0,209,209,0.5,0.5
"2212",-0.5,"Native 7",14,"spillover1","fp","spillover1 fp",4,0,376,376,-0.5,0.5
"2214",-0.5,"Native 7",12,"spillover1","fp","spillover1 fp",2,0,302,302,0.5,0.5
"2216",-0.5,"Native 7",20,"spillover1","fp","spillover1 fp",2,0,548,548,0.5,0.5
"2218",-0.5,"Native 7",10,"spillover1","fp","spillover1 fp",4,0,158,158,-0.5,0.5
"2220",-0.5,"Native 7",24,"spillover1","fp","spillover1 fp",2,0,505,505,0.5,0.5
"2222",-0.5,"Native 7",22,"spillover1","fp","spillover1 fp",4,0,510,510,-0.5,0.5
"2224",-0.5,"Native 7",23,"spillover1","fp","spillover1 fp",1,0,402,402,0.5,-0.5
"2226",-0.5,"Native 7",18,"spillover1","fp","spillover1 fp",4,0,163,163,-0.5,0.5
"2228",-0.5,"Native 7",8,"spillover1","fp","spillover1 fp",2,0,225,225,0.5,0.5
"2230",-0.5,"Native 7",1,"spillover1","fp","spillover1 fp",3,0,130,130,-0.5,-0.5
"2232",-0.5,"Native 7",2,"spillover1","fp","spillover1 fp",4,0,544,544,-0.5,0.5
"2234",-0.5,"Native 7",13,"spillover1","fp","spillover1 fp",3,0,159,159,-0.5,-0.5
"2236",-0.5,"Native 7",11,"spillover1","fp","spillover1 fp",1,0,171,171,0.5,-0.5
"2238",-0.5,"Native 7",5,"spillover1","fp","spillover1 fp",3,0,324,324,-0.5,-0.5
"2240",-0.5,"Native 7",3,"spillover1","fp","spillover1 fp",1,0,119,119,0.5,-0.5
"2242",-0.5,"Native 7",19,"spillover1","fp","spillover1 fp",1,0,410,410,0.5,-0.5
"2244",-0.5,"Native 7",7,"spillover1","fp","spillover1 fp",1,0,138,138,0.5,-0.5
"2246",-0.5,"Native 7",15,"spillover1","fp","spillover1 fp",1,0,153,153,0.5,-0.5
"2248",-0.5,"Native 7",4,"spillover1","fp","spillover1 fp",2,0,211,211,0.5,0.5
"2250",-0.5,"Native 7",17,"spillover1","fp","spillover1 fp",3,0,313,313,-0.5,-0.5
"2252",-0.5,"Native 7",21,"spillover1","fp","spillover1 fp",3,0,205,205,-0.5,-0.5
"2254",-0.5,"Native 7",6,"spillover1","fp","spillover1 fp",4,0,160,160,-0.5,0.5
"2256",-0.5,"Native 7",9,"spillover1","fp","spillover1 fp",3,0,302,302,-0.5,-0.5
"2257",-0.5,"Native 8",11,"spillover1","fp","spillover1 fp",2,0,242,242,0.5,0.5
"2259",-0.5,"Native 8",17,"spillover1","fp","spillover1 fp",4,0,221,221,-0.5,0.5
"2261",-0.5,"Native 8",2,"spillover1","fp","spillover1 fp",1,0,321,321,0.5,-0.5
"2263",-0.5,"Native 8",18,"spillover1","fp","spillover1 fp",1,0,246,246,0.5,-0.5
"2265",-0.5,"Native 8",14,"spillover1","fp","spillover1 fp",1,0,245,245,0.5,-0.5
"2267",-0.5,"Native 8",4,"spillover1","fp","spillover1 fp",3,0,276,276,-0.5,-0.5
"2269",-0.5,"Native 8",23,"spillover1","fp","spillover1 fp",2,0,217,217,0.5,0.5
"2271",-0.5,"Native 8",21,"spillover1","fp","spillover1 fp",4,0,312,312,-0.5,0.5
"2273",-0.5,"Native 8",5,"spillover1","fp","spillover1 fp",4,0,509,509,-0.5,0.5
"2275",-0.5,"Native 8",1,"spillover1","fp","spillover1 fp",4,0,206,206,-0.5,0.5
"2277",-0.5,"Native 8",6,"spillover1","fp","spillover1 fp",1,0,380,380,0.5,-0.5
"2279",-0.5,"Native 8",7,"spillover1","fp","spillover1 fp",2,0,410,410,0.5,0.5
"2281",-0.5,"Native 8",12,"spillover1","fp","spillover1 fp",3,0,233,233,-0.5,-0.5
"2283",-0.5,"Native 8",10,"spillover1","fp","spillover1 fp",1,0,285,285,0.5,-0.5
"2285",-0.5,"Native 8",16,"spillover1","fp","spillover1 fp",3,0,214,214,-0.5,-0.5
"2287",-0.5,"Native 8",8,"spillover1","fp","spillover1 fp",3,0,336,336,-0.5,-0.5
"2289",-0.5,"Native 8",19,"spillover1","fp","spillover1 fp",2,0,542,542,0.5,0.5
"2291",-0.5,"Native 8",15,"spillover1","fp","spillover1 fp",2,0,220,220,0.5,0.5
"2293",-0.5,"Native 8",22,"spillover1","fp","spillover1 fp",1,0,182,182,0.5,-0.5
"2295",-0.5,"Native 8",9,"spillover1","fp","spillover1 fp",4,0,207,207,-0.5,0.5
"2297",-0.5,"Native 8",24,"spillover1","fp","spillover1 fp",3,0,230,230,-0.5,-0.5
"2299",-0.5,"Native 8",13,"spillover1","fp","spillover1 fp",4,0,268,268,-0.5,0.5
"2301",-0.5,"Native 8",3,"spillover1","fp","spillover1 fp",2,0,128,128,0.5,0.5
"2303",-0.5,"Native 8",20,"spillover1","fp","spillover1 fp",3,0,210,210,-0.5,-0.5
"2306",-0.5,"Native 9",9,"spillover1","fp","spillover1 fp",1,0,388,388,0.5,-0.5
"2308",-0.5,"Native 9",3,"spillover1","fp","spillover1 fp",3,0,136,136,-0.5,-0.5
"2310",-0.5,"Native 9",5,"spillover1","fp","spillover1 fp",1,0,174,174,0.5,-0.5
"2312",-0.5,"Native 9",22,"spillover1","fp","spillover1 fp",2,0,190,190,0.5,0.5
"2314",-0.5,"Native 9",2,"spillover1","fp","spillover1 fp",2,0,138,138,0.5,0.5
"2316",-0.5,"Native 9",7,"spillover1","fp","spillover1 fp",3,0,362,362,-0.5,-0.5
"2318",-0.5,"Native 9",6,"spillover1","fp","spillover1 fp",2,0,203,203,0.5,0.5
"2320",-0.5,"Native 9",13,"spillover1","fp","spillover1 fp",1,0,235,235,0.5,-0.5
"2322",-0.5,"Native 9",24,"spillover1","fp","spillover1 fp",4,0,177,177,-0.5,0.5
"2324",-0.5,"Native 9",14,"spillover1","fp","spillover1 fp",2,0,183,183,0.5,0.5
"2326",-0.5,"Native 9",12,"spillover1","fp","spillover1 fp",4,0,483,483,-0.5,0.5
"2328",-0.5,"Native 9",20,"spillover1","fp","spillover1 fp",4,0,183,183,-0.5,0.5
"2330",-0.5,"Native 9",4,"spillover1","fp","spillover1 fp",4,0,332,332,-0.5,0.5
"2332",-0.5,"Native 9",23,"spillover1","fp","spillover1 fp",3,0,192,192,-0.5,-0.5
"2334",-0.5,"Native 9",10,"spillover1","fp","spillover1 fp",2,0,394,394,0.5,0.5
"2336",-0.5,"Native 9",1,"spillover1","fp","spillover1 fp",1,0,354,354,0.5,-0.5
"2338",-0.5,"Native 9",16,"spillover1","fp","spillover1 fp",4,0,176,176,-0.5,0.5
"2340",-0.5,"Native 9",18,"spillover1","fp","spillover1 fp",2,0,207,207,0.5,0.5
"2342",-0.5,"Native 9",21,"spillover1","fp","spillover1 fp",1,1,0,NA,0.5,-0.5
"2344",-0.5,"Native 9",15,"spillover1","fp","spillover1 fp",3,0,227,227,-0.5,-0.5
"2346",-0.5,"Native 9",17,"spillover1","fp","spillover1 fp",1,0,160,160,0.5,-0.5
"2348",-0.5,"Native 9",11,"spillover1","fp","spillover1 fp",3,0,243,243,-0.5,-0.5
"2350",-0.5,"Native 9",19,"spillover1","fp","spillover1 fp",3,0,160,160,-0.5,-0.5
"2352",-0.5,"Native 9",8,"spillover1","fp","spillover1 fp",4,0,211,211,-0.5,0.5
"2354",-0.5,"Native 10",13,"spillover1","fp","spillover1 fp",2,0,257,257,0.5,0.5
"2356",-0.5,"Native 10",3,"spillover1","fp","spillover1 fp",4,0,183,183,-0.5,0.5
"2358",-0.5,"Native 10",9,"spillover1","fp","spillover1 fp",2,0,275,275,0.5,0.5
"2360",-0.5,"Native 10",20,"spillover1","fp","spillover1 fp",1,0,509,509,0.5,-0.5
"2362",-0.5,"Native 10",1,"spillover1","fp","spillover1 fp",2,0,371,371,0.5,0.5
"2364",-0.5,"Native 10",5,"spillover1","fp","spillover1 fp",2,0,235,235,0.5,0.5
"2366",-0.5,"Native 10",6,"spillover1","fp","spillover1 fp",3,0,416,416,-0.5,-0.5
"2368",-0.5,"Native 10",4,"spillover1","fp","spillover1 fp",1,0,270,270,0.5,-0.5
"2370",-0.5,"Native 10",23,"spillover1","fp","spillover1 fp",4,0,746,746,-0.5,0.5
"2372",-0.5,"Native 10",17,"spillover1","fp","spillover1 fp",2,0,199,199,0.5,0.5
"2374",-0.5,"Native 10",2,"spillover1","fp","spillover1 fp",3,0,217,217,-0.5,-0.5
"2376",-0.5,"Native 10",11,"spillover1","fp","spillover1 fp",4,0,165,165,-0.5,0.5
"2378",-0.5,"Native 10",16,"spillover1","fp","spillover1 fp",1,0,398,398,0.5,-0.5
"2380",-0.5,"Native 10",15,"spillover1","fp","spillover1 fp",4,0,152,152,-0.5,0.5
"2382",-0.5,"Native 10",21,"spillover1","fp","spillover1 fp",2,0,121,121,0.5,0.5
"2384",-0.5,"Native 10",18,"spillover1","fp","spillover1 fp",3,0,241,241,-0.5,-0.5
"2386",-0.5,"Native 10",10,"spillover1","fp","spillover1 fp",3,0,166,166,-0.5,-0.5
"2388",-0.5,"Native 10",22,"spillover1","fp","spillover1 fp",3,0,256,256,-0.5,-0.5
"2390",-0.5,"Native 10",14,"spillover1","fp","spillover1 fp",3,0,206,206,-0.5,-0.5
"2392",-0.5,"Native 10",12,"spillover1","fp","spillover1 fp",1,0,245,245,0.5,-0.5
"2394",-0.5,"Native 10",8,"spillover1","fp","spillover1 fp",1,0,232,232,0.5,-0.5
"2396",-0.5,"Native 10",19,"spillover1","fp","spillover1 fp",4,0,214,214,-0.5,0.5
"2398",-0.5,"Native 10",24,"spillover1","fp","spillover1 fp",1,0,153,153,0.5,-0.5
"2400",-0.5,"Native 10",7,"spillover1","fp","spillover1 fp",4,0,224,224,-0.5,0.5
"2402",-0.5,"Native 11",6,"spillover1","fp","spillover1 fp",4,0,364,364,-0.5,0.5
"2404",-0.5,"Native 11",14,"spillover1","fp","spillover1 fp",4,0,406,406,-0.5,0.5
"2406",-0.5,"Native 11",15,"spillover1","fp","spillover1 fp",1,0,278,278,0.5,-0.5
"2408",-0.5,"Native 11",18,"spillover1","fp","spillover1 fp",4,0,288,288,-0.5,0.5
"2410",-0.5,"Native 11",20,"spillover1","fp","spillover1 fp",2,0,260,260,0.5,0.5
"2412",-0.5,"Native 11",13,"spillover1","fp","spillover1 fp",3,0,254,254,-0.5,-0.5
"2414",-0.5,"Native 11",8,"spillover1","fp","spillover1 fp",2,0,400,400,0.5,0.5
"2416",-0.5,"Native 11",9,"spillover1","fp","spillover1 fp",3,0,348,348,-0.5,-0.5
"2418",-0.5,"Native 11",19,"spillover1","fp","spillover1 fp",1,0,426,426,0.5,-0.5
"2420",-0.5,"Native 11",24,"spillover1","fp","spillover1 fp",2,0,404,404,0.5,0.5
"2422",-0.5,"Native 11",2,"spillover1","fp","spillover1 fp",4,0,288,288,-0.5,0.5
"2424",-0.5,"Native 11",10,"spillover1","fp","spillover1 fp",4,0,130,130,-0.5,0.5
"2426",-0.5,"Native 11",23,"spillover1","fp","spillover1 fp",1,0,322,322,0.5,-0.5
"2428",-0.5,"Native 11",12,"spillover1","fp","spillover1 fp",2,0,596,596,0.5,0.5
"2430",-0.5,"Native 11",21,"spillover1","fp","spillover1 fp",3,0,674,674,-0.5,-0.5
"2432",-0.5,"Native 11",16,"spillover1","fp","spillover1 fp",2,0,332,332,0.5,0.5
"2434",-0.5,"Native 11",7,"spillover1","fp","spillover1 fp",1,0,214,214,0.5,-0.5
"2436",-0.5,"Native 11",5,"spillover1","fp","spillover1 fp",3,0,396,396,-0.5,-0.5
"2438",-0.5,"Native 11",3,"spillover1","fp","spillover1 fp",1,0,798,798,0.5,-0.5
"2440",-0.5,"Native 11",1,"spillover1","fp","spillover1 fp",3,0,316,316,-0.5,-0.5
"2442",-0.5,"Native 11",4,"spillover1","fp","spillover1 fp",2,0,950,950,0.5,0.5
"2444",-0.5,"Native 11",17,"spillover1","fp","spillover1 fp",3,0,700,700,-0.5,-0.5
"2446",-0.5,"Native 11",11,"spillover1","fp","spillover1 fp",1,0,166,166,0.5,-0.5
"2448",-0.5,"Native 11",22,"spillover1","fp","spillover1 fp",4,0,106,106,-0.5,0.5
"2450",-0.5,"Native 12",21,"spillover1","fp","spillover1 fp",2,0,660,660,0.5,0.5
"2452",-0.5,"Native 12",17,"spillover1","fp","spillover1 fp",2,0,415,415,0.5,0.5
"2454",-0.5,"Native 12",6,"spillover1","fp","spillover1 fp",3,0,163,163,-0.5,-0.5
"2456",-0.5,"Native 12",10,"spillover1","fp","spillover1 fp",3,0,183,183,-0.5,-0.5
"2458",-0.5,"Native 12",18,"spillover1","fp","spillover1 fp",3,0,323,323,-0.5,-0.5
"2460",-0.5,"Native 12",16,"spillover1","fp","spillover1 fp",1,0,258,258,0.5,-0.5
"2462",-0.5,"Native 12",15,"spillover1","fp","spillover1 fp",4,0,432,432,-0.5,0.5
"2464",-0.5,"Native 12",1,"spillover1","fp","spillover1 fp",2,0,253,253,0.5,0.5
