"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"372",-0.5,"Native 8",33,"disamb","fp","disamb fp",8,0,262,262,-0.5,0.5
"374",-0.5,"Native 8",27,"disamb","fp","disamb fp",6,0,409,409,-0.5,-0.5
"376",-0.5,"Native 8",45,"disamb","fp","disamb fp",8,0,255,255,-0.5,0.5
"378",-0.5,"Native 8",30,"disamb","fp","disamb fp",5,0,241,241,0.5,-0.5
"380",-0.5,"Native 8",37,"disamb","fp","disamb fp",8,0,324,324,-0.5,0.5
"382",-0.5,"Native 8",29,"disamb","fp","disamb fp",8,0,415,415,-0.5,0.5
"384",-0.5,"Native 8",40,"disamb","fp","disamb fp",7,0,378,378,0.5,0.5
"385",-0.5,"Native 9",40,"disamb","fp","disamb fp",8,0,168,168,-0.5,0.5
"387",-0.5,"Native 9",37,"disamb","fp","disamb fp",5,0,394,394,0.5,-0.5
"389",-0.5,"Native 9",42,"disamb","fp","disamb fp",6,0,252,252,-0.5,-0.5
"391",-0.5,"Native 9",39,"disamb","fp","disamb fp",7,0,237,237,0.5,0.5
"393",-0.5,"Native 9",35,"disamb","fp","disamb fp",7,0,218,218,0.5,0.5
"395",-0.5,"Native 9",38,"disamb","fp","disamb fp",6,0,166,166,-0.5,-0.5
"397",-0.5,"Native 9",26,"disamb","fp","disamb fp",6,0,381,381,-0.5,-0.5
"399",-0.5,"Native 9",32,"disamb","fp","disamb fp",8,0,412,412,-0.5,0.5
"401",-0.5,"Native 9",29,"disamb","fp","disamb fp",5,0,645,645,0.5,-0.5
"403",-0.5,"Native 9",47,"disamb","fp","disamb fp",7,0,596,596,0.5,0.5
"405",-0.5,"Native 9",36,"disamb","fp","disamb fp",8,0,334,334,-0.5,0.5
"407",-0.5,"Native 9",27,"disamb","fp","disamb fp",7,0,492,492,0.5,0.5
"409",-0.5,"Native 9",48,"disamb","fp","disamb fp",8,0,675,675,-0.5,0.5
"411",-0.5,"Native 9",28,"disamb","fp","disamb fp",8,0,379,379,-0.5,0.5
"413",-0.5,"Native 9",33,"disamb","fp","disamb fp",5,0,244,244,0.5,-0.5
"415",-0.5,"Native 9",31,"disamb","fp","disamb fp",7,0,178,178,0.5,0.5
"417",-0.5,"Native 9",43,"disamb","fp","disamb fp",7,0,332,332,0.5,0.5
"419",-0.5,"Native 9",44,"disamb","fp","disamb fp",8,0,541,541,-0.5,0.5
"421",-0.5,"Native 9",45,"disamb","fp","disamb fp",5,0,390,390,0.5,-0.5
"423",-0.5,"Native 9",46,"disamb","fp","disamb fp",6,0,427,427,-0.5,-0.5
"425",-0.5,"Native 9",30,"disamb","fp","disamb fp",6,0,280,280,-0.5,-0.5
"427",-0.5,"Native 9",25,"disamb","fp","disamb fp",5,0,301,301,0.5,-0.5
"429",-0.5,"Native 9",41,"disamb","fp","disamb fp",5,0,175,175,0.5,-0.5
"431",-0.5,"Native 9",34,"disamb","fp","disamb fp",6,0,242,242,-0.5,-0.5
"433",-0.5,"Native 10",40,"disamb","fp","disamb fp",5,0,444,444,0.5,-0.5
"435",-0.5,"Native 10",25,"disamb","fp","disamb fp",6,0,150,150,-0.5,-0.5
"437",-0.5,"Native 10",28,"disamb","fp","disamb fp",5,0,177,177,0.5,-0.5
"439",-0.5,"Native 10",29,"disamb","fp","disamb fp",6,0,241,241,-0.5,-0.5
"441",-0.5,"Native 10",47,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5
"443",-0.5,"Native 10",37,"disamb","fp","disamb fp",6,0,431,431,-0.5,-0.5
"445",-0.5,"Native 10",30,"disamb","fp","disamb fp",7,1,0,NA,0.5,0.5
"447",-0.5,"Native 10",45,"disamb","fp","disamb fp",6,1,0,NA,-0.5,-0.5
"449",-0.5,"Native 10",36,"disamb","fp","disamb fp",5,1,0,NA,0.5,-0.5
"451",-0.5,"Native 10",26,"disamb","fp","disamb fp",7,0,284,284,0.5,0.5
"453",-0.5,"Native 10",32,"disamb","fp","disamb fp",5,0,281,281,0.5,-0.5
"455",-0.5,"Native 10",43,"disamb","fp","disamb fp",8,0,304,304,-0.5,0.5
"457",-0.5,"Native 10",33,"disamb","fp","disamb fp",6,0,181,181,-0.5,-0.5
"459",-0.5,"Native 10",31,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5
"461",-0.5,"Native 10",39,"disamb","fp","disamb fp",8,0,166,166,-0.5,0.5
"463",-0.5,"Native 10",42,"disamb","fp","disamb fp",7,0,655,655,0.5,0.5
"465",-0.5,"Native 10",48,"disamb","fp","disamb fp",5,0,800,800,0.5,-0.5
"467",-0.5,"Native 10",27,"disamb","fp","disamb fp",8,0,160,160,-0.5,0.5
"469",-0.5,"Native 10",35,"disamb","fp","disamb fp",8,0,185,185,-0.5,0.5
"471",-0.5,"Native 10",46,"disamb","fp","disamb fp",7,0,188,188,0.5,0.5
"473",-0.5,"Native 10",38,"disamb","fp","disamb fp",7,0,188,188,0.5,0.5
"475",-0.5,"Native 10",34,"disamb","fp","disamb fp",7,0,410,410,0.5,0.5
"477",-0.5,"Native 10",44,"disamb","fp","disamb fp",5,0,178,178,0.5,-0.5
"479",-0.5,"Native 10",41,"disamb","fp","disamb fp",6,0,264,264,-0.5,-0.5
"481",-0.5,"Native 11",37,"disamb","fp","disamb fp",7,0,1524,1524,0.5,0.5
"483",-0.5,"Native 11",43,"disamb","fp","disamb fp",5,0,776,776,0.5,-0.5
"485",-0.5,"Native 11",34,"disamb","fp","disamb fp",8,0,476,476,-0.5,0.5
"487",-0.5,"Native 11",38,"disamb","fp","disamb fp",8,0,404,404,-0.5,0.5
"489",-0.5,"Native 11",26,"disamb","fp","disamb fp",8,0,214,214,-0.5,0.5
"491",-0.5,"Native 11",42,"disamb","fp","disamb fp",8,0,444,444,-0.5,0.5
"493",-0.5,"Native 11",46,"disamb","fp","disamb fp",8,0,286,286,-0.5,0.5
"495",-0.5,"Native 11",41,"disamb","fp","disamb fp",7,0,368,368,0.5,0.5
"497",-0.5,"Native 11",31,"disamb","fp","disamb fp",5,0,398,398,0.5,-0.5
"499",-0.5,"Native 11",45,"disamb","fp","disamb fp",7,0,172,172,0.5,0.5
"501",-0.5,"Native 11",35,"disamb","fp","disamb fp",5,0,708,708,0.5,-0.5
"503",-0.5,"Native 11",32,"disamb","fp","disamb fp",6,0,294,294,-0.5,-0.5
"505",-0.5,"Native 11",47,"disamb","fp","disamb fp",5,0,324,324,0.5,-0.5
"507",-0.5,"Native 11",36,"disamb","fp","disamb fp",6,0,402,402,-0.5,-0.5
"509",-0.5,"Native 11",25,"disamb","fp","disamb fp",7,0,98,98,0.5,0.5
"511",-0.5,"Native 11",30,"disamb","fp","disamb fp",8,0,672,672,-0.5,0.5
"513",-0.5,"Native 11",40,"disamb","fp","disamb fp",6,0,404,404,-0.5,-0.5
"515",-0.5,"Native 11",48,"disamb","fp","disamb fp",6,0,680,680,-0.5,-0.5
"517",-0.5,"Native 11",29,"disamb","fp","disamb fp",7,0,424,424,0.5,0.5
"519",-0.5,"Native 11",27,"disamb","fp","disamb fp",5,0,678,678,0.5,-0.5
"521",-0.5,"Native 11",33,"disamb","fp","disamb fp",7,0,410,410,0.5,0.5
"523",-0.5,"Native 11",39,"disamb","fp","disamb fp",5,0,672,672,0.5,-0.5
"525",-0.5,"Native 11",28,"disamb","fp","disamb fp",6,0,326,326,-0.5,-0.5
"527",-0.5,"Native 11",44,"disamb","fp","disamb fp",6,0,434,434,-0.5,-0.5
"529",-0.5,"Native 12",37,"disamb","fp","disamb fp",6,0,377,377,-0.5,-0.5
"531",-0.5,"Native 12",43,"disamb","fp","disamb fp",8,0,345,345,-0.5,0.5
"533",-0.5,"Native 12",25,"disamb","fp","disamb fp",6,0,168,168,-0.5,-0.5
"535",-0.5,"Native 12",26,"disamb","fp","disamb fp",7,0,268,268,0.5,0.5
"537",-0.5,"Native 12",46,"disamb","fp","disamb fp",7,1,0,NA,0.5,0.5
"539",-0.5,"Native 12",31,"disamb","fp","disamb fp",8,0,220,220,-0.5,0.5
"541",-0.5,"Native 12",39,"disamb","fp","disamb fp",8,0,322,322,-0.5,0.5
"543",-0.5,"Native 12",38,"disamb","fp","disamb fp",7,0,179,179,0.5,0.5
"545",-0.5,"Native 12",27,"disamb","fp","disamb fp",8,0,572,572,-0.5,0.5
"547",-0.5,"Native 12",41,"disamb","fp","disamb fp",6,0,304,304,-0.5,-0.5
"549",-0.5,"Native 12",29,"disamb","fp","disamb fp",6,0,228,228,-0.5,-0.5
"551",-0.5,"Native 12",35,"disamb","fp","disamb fp",8,0,243,243,-0.5,0.5
"553",-0.5,"Native 12",40,"disamb","fp","disamb fp",5,0,311,311,0.5,-0.5
"555",-0.5,"Native 12",33,"disamb","fp","disamb fp",6,0,150,150,-0.5,-0.5
"557",-0.5,"Native 12",36,"disamb","fp","disamb fp",5,0,165,165,0.5,-0.5
"559",-0.5,"Native 12",47,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5
"561",-0.5,"Native 12",34,"disamb","fp","disamb fp",7,0,152,152,0.5,0.5
"563",-0.5,"Native 12",48,"disamb","fp","disamb fp",5,0,541,541,0.5,-0.5
"565",-0.5,"Native 12",32,"disamb","fp","disamb fp",5,0,429,429,0.5,-0.5
"567",-0.5,"Native 12",42,"disamb","fp","disamb fp",7,0,383,383,0.5,0.5
"569",-0.5,"Native 12",30,"disamb","fp","disamb fp",7,0,565,565,0.5,0.5
"571",-0.5,"Native 12",28,"disamb","fp","disamb fp",5,0,209,209,0.5,-0.5
"573",-0.5,"Native 12",44,"disamb","fp","disamb fp",5,0,313,313,0.5,-0.5
"575",-0.5,"Native 12",45,"disamb","fp","disamb fp",6,0,321,321,-0.5,-0.5
"578",-0.5,"Native 13",34,"disamb","fp","disamb fp",5,0,219,219,0.5,-0.5
"580",-0.5,"Native 13",27,"disamb","fp","disamb fp",6,1,0,NA,-0.5,-0.5
"582",-0.5,"Native 13",39,"disamb","fp","disamb fp",6,1,0,NA,-0.5,-0.5
"584",-0.5,"Native 13",40,"disamb","fp","disamb fp",7,0,276,276,0.5,0.5
